album_id,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_uri,artist_id,artist_name,year_of_album_release
29py48OnsL7go7JNImWPLn,A Sinfonia de Tudo Que Há - Deluxe,2017-10-27,day,17.0,spotify:album:29py48OnsL7go7JNImWPLn,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2017-01-01
2GYQYOTOE2oIX5aNuXci4y,A Sinfonia de Tudo Que Há,2016-10-13,day,11.0,spotify:album:2GYQYOTOE2oIX5aNuXci4y,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2016-01-01
4Vgu9EaWuNUXI6BXilTHh6,Ciano - Ao Vivo,2016-09-05,day,14.0,spotify:album:4Vgu9EaWuNUXI6BXilTHh6,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2016-01-01
4YNKlij3xmPp1nZCGYPOFy,Fresno 15 Anos ao Vivo (Deluxe),2015-04-28,day,25.0,spotify:album:4YNKlij3xmPp1nZCGYPOFy,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2015-01-01
6bI9Kob4NFSmb70Qw7Xmmf,Infinito,2012-11-01,day,11.0,spotify:album:6bI9Kob4NFSmb70Qw7Xmmf,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2012-01-01
6SH5RNO347OXTrPndPUj52,Revanche,2010-01-01,day,13.0,spotify:album:6SH5RNO347OXTrPndPUj52,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2010-01-01
5sGhESwWqScpGGi0Dipc3w,O Outro Lado Da Porta - Audio Do DVD,2009-01-01,day,15.0,spotify:album:5sGhESwWqScpGGi0Dipc3w,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2009-01-01
4j5DCqWtUEBoO1AFvgKjKF,Redenção,2008-01-01,day,13.0,spotify:album:4j5DCqWtUEBoO1AFvgKjKF,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2008-01-01
045PXgmguVjBFJ1PVMCgZO,Ciano,2006-06-01,day,14.0,spotify:album:045PXgmguVjBFJ1PVMCgZO,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2006-01-01
5Nnrk2RqrfzY8Endul8NOb,O Rio a Cidade a Árvore,2004-12-10,day,12.0,spotify:album:5Nnrk2RqrfzY8Endul8NOb,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2004-01-01
0HgC2vLEjGrn1zMNFdCrCV,Quarto Dos Livros,2003-08-01,day,10.0,spotify:album:0HgC2vLEjGrn1zMNFdCrCV,2sFXe6NbmT3k7Qy4N8fE7f,Fresno,2003-01-01
4wZppJaGUTOErkatEfLKYT,Antologia Politicamente Incorreta dos Anos 80 pelo Rock,2018-08-10,day,25.0,spotify:album:4wZppJaGUTOErkatEfLKYT,3LWCuB9QxDmpLhhGwqU04N,Lobão,2018-01-01
15S4UCrGu36rKG1lUKkeCo,O Rigor e a Misericórdia,2016-01-01,day,14.0,spotify:album:15S4UCrGu36rKG1lUKkeCo,3LWCuB9QxDmpLhhGwqU04N,Lobão,2016-01-01
4W7av9RuxxlBvsBz7SpRKL,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo",2012-10-02,day,13.0,spotify:album:4W7av9RuxxlBvsBz7SpRKL,3LWCuB9QxDmpLhhGwqU04N,Lobão,2012-01-01
12nAGrHLQduTMcJx21rGuZ,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo (Deluxe Version)",2012-10-02,day,19.0,spotify:album:12nAGrHLQduTMcJx21rGuZ,3LWCuB9QxDmpLhhGwqU04N,Lobão,2012-01-01
5tr7OqRJmrQzQzdhrdNbdl,Box Lobão - 81/91,2010-10-02,day,41.0,spotify:album:5tr7OqRJmrQzQzdhrdNbdl,3LWCuB9QxDmpLhhGwqU04N,Lobão,2010-01-01
7yQKobj0aV7mOZSwLWj7kR,Acústico Lobão,2007-12-02,day,18.0,spotify:album:7yQKobj0aV7mOZSwLWj7kR,3LWCuB9QxDmpLhhGwqU04N,Lobão,2007-01-01
4UA3h4M9mAxqGu5b3Utl6I,Canções Dentro da Noite Escura,2005-08-10,day,13.0,spotify:album:4UA3h4M9mAxqGu5b3Utl6I,3LWCuB9QxDmpLhhGwqU04N,Lobão,2005-01-01
2EseZwx2n48F88cAeR87QU,Uma Odisséia no Universo Paralelo (2001),2001-01-01,day,15.0,spotify:album:2EseZwx2n48F88cAeR87QU,3LWCuB9QxDmpLhhGwqU04N,Lobão,2001-01-01
0txk2x1KeSdy6FRuMlcpzN,Lobão Ao Vivo,2000-04-19,day,13.0,spotify:album:0txk2x1KeSdy6FRuMlcpzN,3LWCuB9QxDmpLhhGwqU04N,Lobão,2000-01-01
2h3fTED5IdvzwM5XYHfwlk,A Vida É Doce,1999-04-10,day,11.0,spotify:album:2h3fTED5IdvzwM5XYHfwlk,3LWCuB9QxDmpLhhGwqU04N,Lobão,1999-01-01
7HbwxfYJmIlRNCC8jLB9Fg,Vida Bandida,1997-01-01,year,10.0,spotify:album:7HbwxfYJmIlRNCC8jLB9Fg,3LWCuB9QxDmpLhhGwqU04N,Lobão,1997-01-01
3u6M2hF2EEGC2qfhH1Mfp9,O Inferno é Fogo,1991-05-13,day,11.0,spotify:album:3u6M2hF2EEGC2qfhH1Mfp9,3LWCuB9QxDmpLhhGwqU04N,Lobão,1991-01-01
2AABA7qmR2XON23n0AxPAu,Sob O Sol De Parador,1989-10-02,day,10.0,spotify:album:2AABA7qmR2XON23n0AxPAu,3LWCuB9QxDmpLhhGwqU04N,Lobão,1989-01-01
1BaaU5pRylMlC71garP2A5,Sob O Sol De Parador,1989-03-30,day,10.0,spotify:album:1BaaU5pRylMlC71garP2A5,3LWCuB9QxDmpLhhGwqU04N,Lobão,1989-01-01
0x3jNrBUztseRbz840pGnr,Vida Bandida,1987-10-01,day,10.0,spotify:album:0x3jNrBUztseRbz840pGnr,3LWCuB9QxDmpLhhGwqU04N,Lobão,1987-01-01
1mGU4TLsEmo4brfgYv6K3U,Vida Bandida,1987-03-25,day,10.0,spotify:album:1mGU4TLsEmo4brfgYv6K3U,3LWCuB9QxDmpLhhGwqU04N,Lobão,1987-01-01
3FIucEe67u3bqrRiH9W0Io,O Rock Errou,1986-03-30,day,10.0,spotify:album:3FIucEe67u3bqrRiH9W0Io,3LWCuB9QxDmpLhhGwqU04N,Lobão,1986-01-01
7oxLIEPCeZf5cjocSVtHWg,Titãs Trio Acústico,2021-01-29,day,25.0,spotify:album:7oxLIEPCeZf5cjocSVtHWg,2euX7vCVnJy3TVEGfc0RCl,Titãs,2021-01-01
58SJ5GEjT0MCqPJWft7osf,Titãs Trio Acústico,2021-01-29,day,25.0,spotify:album:58SJ5GEjT0MCqPJWft7osf,2euX7vCVnJy3TVEGfc0RCl,Titãs,2021-01-01
0XUFHQs4CYXdNb5RDp8ehh,Sacos Plásticos (2019 Remastered),2019-06-14,day,14.0,spotify:album:0XUFHQs4CYXdNb5RDp8ehh,2euX7vCVnJy3TVEGfc0RCl,Titãs,2019-01-01
4sUq62iTAUShD1QIbZlXgj,Doze Flores Amarelas - A Ópera Rock (Ao Vivo),2018-09-28,day,34.0,spotify:album:4sUq62iTAUShD1QIbZlXgj,2euX7vCVnJy3TVEGfc0RCl,Titãs,2018-01-01
6nu7WFQL1KLzEUXAu4EJw4,Doze Flores Amarelas - A Ópera Rock,2018-05-25,day,29.0,spotify:album:6nu7WFQL1KLzEUXAu4EJw4,2euX7vCVnJy3TVEGfc0RCl,Titãs,2018-01-01
6DEzVPKvmHBcTY3Gp3iaHA,Nheengatu - Ao Vivo (Deluxe),2015-09-04,day,23.0,spotify:album:6DEzVPKvmHBcTY3Gp3iaHA,2euX7vCVnJy3TVEGfc0RCl,Titãs,2015-01-01
7sH8F9Nh0ud7Q4q4OrmV6A,Titãs - iCollection,2015-09-04,day,20.0,spotify:album:7sH8F9Nh0ud7Q4q4OrmV6A,2euX7vCVnJy3TVEGfc0RCl,Titãs,2015-01-01
13WLR3zNusjN8Sc9E5WkoH,Nheengatu,2014-05-12,day,14.0,spotify:album:13WLR3zNusjN8Sc9E5WkoH,2euX7vCVnJy3TVEGfc0RCl,Titãs,2014-01-01
43JdMQ3yDjaCna4aFf7PRC,Cabeça Dinossauro - Edição Comemorativa 30 anos - Deluxe,2012-05-21,day,26.0,spotify:album:43JdMQ3yDjaCna4aFf7PRC,2euX7vCVnJy3TVEGfc0RCl,Titãs,2012-01-01
4GA5odXV5u6yFJlPL7ml0o,Cabeça Dinossauro Ao Vivo,2012-01-01,day,13.0,spotify:album:4GA5odXV5u6yFJlPL7ml0o,2euX7vCVnJy3TVEGfc0RCl,Titãs,2012-01-01
198oxOSVBBGJGtxZYkPRwt,Ao Vivo No Rock In Rio,2012-01-01,year,16.0,spotify:album:198oxOSVBBGJGtxZYkPRwt,2euX7vCVnJy3TVEGfc0RCl,Titãs,2012-01-01
7BMX2X0H2BkxpACHHpvd1e,"Paralamas E Titãs Juntos E Ao Vivo (Ao Vivo Na Marina Da Glória, Rio de Janeiro, RJ, Brazil / 2008)",2008-02-11,day,19.0,spotify:album:7BMX2X0H2BkxpACHHpvd1e,2euX7vCVnJy3TVEGfc0RCl,Titãs,2008-01-01
7deMh9MJe4RKcjMgkarDNW,Titãs (Ao Vivo),2005-12-02,day,20.0,spotify:album:7deMh9MJe4RKcjMgkarDNW,2euX7vCVnJy3TVEGfc0RCl,Titãs,2005-01-01
3DDNSWI08bjLGOsK2EBY7w,Como estão vocês?,2003-07-10,day,15.0,spotify:album:3DDNSWI08bjLGOsK2EBY7w,2euX7vCVnJy3TVEGfc0RCl,Titãs,2003-01-01
71XhBGySJjyGOSHGVelZ4K,A Melhor Banda De Todos Os Tempos Da Última Semana,2001-04-04,day,16.0,spotify:album:71XhBGySJjyGOSHGVelZ4K,2euX7vCVnJy3TVEGfc0RCl,Titãs,2001-01-01
0fQxHhyqW0uWu2ZPrtGbWP,Volume 02,1998-10-09,day,16.0,spotify:album:0fQxHhyqW0uWu2ZPrtGbWP,2euX7vCVnJy3TVEGfc0RCl,Titãs,1998-01-01
5yovCS6tvGrXt14zU9q5Ki,Acústico MTV,1997-09-22,day,22.0,spotify:album:5yovCS6tvGrXt14zU9q5Ki,2euX7vCVnJy3TVEGfc0RCl,Titãs,1997-01-01
2zu9De5vcXBYGg0X9g5LV8,Acústico MTV,1997-09-22,day,22.0,spotify:album:2zu9De5vcXBYGg0X9g5LV8,2euX7vCVnJy3TVEGfc0RCl,Titãs,1997-01-01
4XPxcO3OSYOSMnmyL5qdb7,Matriz Ao Vivo Na Bahia (Ao Vivo Deluxe Edition),2021-03-12,day,21.0,spotify:album:4XPxcO3OSYOSMnmyL5qdb7,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2021-01-01
2BuvwIslQTEC1O7wBpr65q,Matriz Ao Vivo Na Bahia,2020-12-04,day,19.0,spotify:album:2BuvwIslQTEC1O7wBpr65q,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2020-01-01
6SzAMGol9sxx8D6KP3ds1K,Matriz,2019-04-26,day,13.0,spotify:album:6SzAMGol9sxx8D6KP3ds1K,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2019-01-01
2BPf9YYUztYPtShJehkUIA,Setevidas,2014-06-03,day,10.0,spotify:album:2BPf9YYUztYPtShJehkUIA,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2014-01-01
1aZ9HqmLLnUToGeSOWdlWm,Admirável Chip Novo,2013-04-16,day,10.0,spotify:album:1aZ9HqmLLnUToGeSOWdlWm,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2013-01-01
3TI5PgF0EZVhiVf24IMeOW,A Trupe Delirante No Circo Voador Ao Vivo,2011-05-13,day,17.0,spotify:album:3TI5PgF0EZVhiVf24IMeOW,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2011-01-01
2eqKyLfs5LoKhnLnCF5Qa8,Chiaroscuro,2009-08-01,day,11.0,spotify:album:2eqKyLfs5LoKhnLnCF5Qa8,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2009-01-01
3EhE5kuar8qw23gxMsC8VI,(Des) Concerto Ao Vivo,2007-09-04,day,17.0,spotify:album:3EhE5kuar8qw23gxMsC8VI,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2007-01-01
589UgNCDMopQpf8m86njik,Anacrônico,2005-08-08,day,13.0,spotify:album:589UgNCDMopQpf8m86njik,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2005-01-01
0cPJECHbOiae3HQdUHFmfs,Anacrônico (Deluxe Edition),2005-01-01,year,16.0,spotify:album:0cPJECHbOiae3HQdUHFmfs,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2005-01-01
6t9HEcqxPe5dsIlHyYwATK,Admirável Chip Novo,2003-04-16,day,11.0,spotify:album:6t9HEcqxPe5dsIlHyYwATK,2dmQ0vMD3THLMcz7DsvfaT,Pitty,2003-01-01
2AE0Y8VsMVWpZiztEXqhId,Bruno & Marrone Em Casa,2020-05-21,day,20.0,spotify:album:2AE0Y8VsMVWpZiztEXqhId,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2020-01-01
5WDshBTzC552zUUiZtjDbN,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Deluxe),2019-10-31,day,25.0,spotify:album:5WDshBTzC552zUUiZtjDbN,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2019-01-01
5YFOpxwwKXO2HhbTsFzdpi,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2),2019-08-02,day,12.0,spotify:album:5YFOpxwwKXO2HhbTsFzdpi,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2019-01-01
0yTbW8tcYxBvjkWCLhWpY9,Studio Bar (Ao Vivo Em Uberlândia / 2018),2019-03-09,day,10.0,spotify:album:0yTbW8tcYxBvjkWCLhWpY9,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2019-01-01
6PSYn2ACZ9tf6HyKhywUnp,La Película,2019-02-22,day,13.0,spotify:album:6PSYn2ACZ9tf6HyKhywUnp,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2019-01-01
7qq2SnvgPsm5Uz79LaKN2T,Ensaio (Ao Vivo),2017-09-01,day,22.0,spotify:album:7qq2SnvgPsm5Uz79LaKN2T,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2017-01-01
38IWWcrr8QceCcj5fWLTfl,Ensaio (Ao Vivo),2017-09-01,day,14.0,spotify:album:38IWWcrr8QceCcj5fWLTfl,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2017-01-01
7lHfl8zlZjgdy1aR4Ra66A,Clássico (Ao Vivo / Edição Especial),2016-11-11,day,28.0,spotify:album:7lHfl8zlZjgdy1aR4Ra66A,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2016-01-01
11cfyjL9ZZBnXJWWn4hm2d,Clássico (Ao Vivo),2016-11-11,day,14.0,spotify:album:11cfyjL9ZZBnXJWWn4hm2d,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2016-01-01
60leTuSu35CCjcrpV2RHGQ,Agora (Ao Vivo),2014-07-29,day,23.0,spotify:album:60leTuSu35CCjcrpV2RHGQ,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2014-01-01
5UHDCg9OSsB8VJ5DftwXvd,Mega Hits - Bruno & Marrone,2013-09-10,day,30.0,spotify:album:5UHDCg9OSsB8VJ5DftwXvd,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2013-01-01
5a792NJrWn34jwktaRAewS,Pela Porta da Frente,2012-09-10,day,17.0,spotify:album:5a792NJrWn34jwktaRAewS,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2012-01-01
5B1HU5inSYxdZiYr8ow3kI,Juras de Amor,2012-01-03,day,15.0,spotify:album:5B1HU5inSYxdZiYr8ow3kI,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2012-01-01
1BjvYnZ5EELVxi7bkd7ky7,Seleção Essencial - Grandes Sucessos - Bruno e Marrone,2010-11-12,day,18.0,spotify:album:1BjvYnZ5EELVxi7bkd7ky7,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2010-01-01
6iw1crWNcey11yeSrTipoQ,Sonhando,2010-09-21,day,16.0,spotify:album:6iw1crWNcey11yeSrTipoQ,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2010-01-01
1WQzUR1skDL4dUpNETm95q,De Volta aos bares,2010-09-07,day,16.0,spotify:album:1WQzUR1skDL4dUpNETm95q,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2010-01-01
7DTmJxoehELMhqA0GSughG,De Volta aos Bares,2010-05-03,day,17.0,spotify:album:7DTmJxoehELMhqA0GSughG,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2010-01-01
2meCot7NmDDDFwjB04UfEa,Acústico II - Vol. 2,2007-07-15,day,14.0,spotify:album:2meCot7NmDDDFwjB04UfEa,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2007-01-01
232IfvchzMQrxnyUU4gshJ,Acústico Ii - Vol. 1,2007-07-15,day,14.0,spotify:album:232IfvchzMQrxnyUU4gshJ,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2007-01-01
458dXKjvTBQ6z4xcwRjjrx,Acústico Ii - Vol. 1 (Prime Selection),2007-07-15,day,14.0,spotify:album:458dXKjvTBQ6z4xcwRjjrx,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2007-01-01
7uhBra7AiFJm6Nd6YGpqGp,Terra Sem Cep (ao Vivo),2018-02-23,day,14.0,spotify:album:7uhBra7AiFJm6Nd6YGpqGp,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2018-01-01
0wiTSo8xXBIvvkhZNJFWCm,10 Anos (Ao Vivo) - Deluxe,2016-11-11,day,30.0,spotify:album:0wiTSo8xXBIvvkhZNJFWCm,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2016-01-01
3zS88dmEtXeq8c9lavRksN,Os Anjos Cantam,2016-06-10,day,17.0,spotify:album:3zS88dmEtXeq8c9lavRksN,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2016-01-01
4TcZpyEt3wrOtMdK0gknMz,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,day,19.0,spotify:album:4TcZpyEt3wrOtMdK0gknMz,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2016-01-01
35U0As2FqXChclE54TKQCD,Os Anjos Cantam,2015-09-24,day,17.0,spotify:album:35U0As2FqXChclE54TKQCD,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2015-01-01
0spzPH10djjrUshMB2z9jt,Os Anjos Cantam,2015-03-23,day,17.0,spotify:album:0spzPH10djjrUshMB2z9jt,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2015-01-01
1aZjBAurjR1CQSK3WEwFkW,A Hora É Agora (Ao Vivo),2014-09-19,day,18.0,spotify:album:1aZjBAurjR1CQSK3WEwFkW,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2014-01-01
4jcEEnqGwZVd79g01pa5gz,At The Royal Albert Hall (Live In London),2014-06-27,day,20.0,spotify:album:4jcEEnqGwZVd79g01pa5gz,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2014-01-01
6JxAtvSXy4KDs7EaU9YjLz,Live In London - At The Royal Albert Hall - Músicas Extras,2013-12-16,day,8.0,spotify:album:6JxAtvSXy4KDs7EaU9YjLz,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2013-01-01
6nE1C92IIZQBnlYLxObRHW,Live In London - At The Royal Albert Hall,2013-11-25,day,20.0,spotify:album:6nE1C92IIZQBnlYLxObRHW,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2013-01-01
0Pz2s3BtUdMlf8K7MQ1OmN,A Hora É Agora - Ao Vivo Em Jurerê,2012-10-15,day,18.0,spotify:album:0Pz2s3BtUdMlf8K7MQ1OmN,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2012-01-01
2BKrkmOYFnAFUSQJkSvvMV,A Hora É Agora - Ao Vivo Em Jurerê (Edição Bônus),2012-10-15,day,21.0,spotify:album:2BKrkmOYFnAFUSQJkSvvMV,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2012-01-01
0RkEgK2Ch7H5IURwDYTTnt,Jorge & Mateus Elétrico,2012-01-01,day,14.0,spotify:album:0RkEgK2Ch7H5IURwDYTTnt,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2012-01-01
2I4edvhGVa3KZpB8YyVoY0,Aí Já Era...,2010-01-01,day,14.0,spotify:album:2I4edvhGVa3KZpB8YyVoY0,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2010-01-01
7EPROKycuy8kgYCHsHFJu8,O Mundo É Tão Pequeno,2009-01-01,day,16.0,spotify:album:7EPROKycuy8kgYCHsHFJu8,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2009-01-01
6maNu0jtESLavq0mEsNXHh,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007),2007-05-08,day,18.0,spotify:album:6maNu0jtESLavq0mEsNXHh,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,2007-01-01
78YLa6QF2hX4A0QIX80QGy,O Embaixador - The Legacy (Ao Vivo),2021-02-04,day,13.0,spotify:album:78YLa6QF2hX4A0QIX80QGy,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2021-01-01
17jzAujoXwIF60ojew1yHU,O Embaixador in Cariri (Ao Vivo),2019-12-05,day,17.0,spotify:album:17jzAujoXwIF60ojew1yHU,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2019-01-01
3TsejPDx4k50FPETqZrOJ0,O Embaixador (ao Vivo),2018-11-30,day,19.0,spotify:album:3TsejPDx4k50FPETqZrOJ0,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2018-01-01
3GDVXxls9bIfaqQMYzoOqf,O Embaixador (ao Vivo),2018-10-26,day,19.0,spotify:album:3GDVXxls9bIfaqQMYzoOqf,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2018-01-01
1Zjc8qOmbo6uPMD17992iJ,"Buteco do Gusttavo Lima, Vol. 2",2017-12-01,day,17.0,spotify:album:1Zjc8qOmbo6uPMD17992iJ,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2017-01-01
0mzl4US6G6M0rx5lmBMz8B,50/50 (Deluxe),2016-10-28,day,21.0,spotify:album:0mzl4US6G6M0rx5lmBMz8B,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2016-01-01
2FukYwjm7EF9shRu8zSet6,50/50 - Ao Vivo (Deluxe),2016-07-22,day,21.0,spotify:album:2FukYwjm7EF9shRu8zSet6,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2016-01-01
74FOJNFcNhSxf7pGjJM8Q6,Buteco do Gusttavo Lima (Deluxe),2015-07-17,day,25.0,spotify:album:74FOJNFcNhSxf7pGjJM8Q6,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2015-01-01
7kUDPLehGB1yhjQr5iHwp0,Buteco do Gusttavo Lima,2015-07-15,day,25.0,spotify:album:7kUDPLehGB1yhjQr5iHwp0,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2015-01-01
27oYmWEaPh0PHCOTNx3Y9a,Gusttavo Lima - E Você,2015-05-08,day,23.0,spotify:album:27oYmWEaPh0PHCOTNx3Y9a,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2015-01-01
6QPDShgwdoyhCBYGYrltJv,Do Outro Lado da Moeda,2014-02-24,day,15.0,spotify:album:6QPDShgwdoyhCBYGYrltJv,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2014-01-01
4W9hStkV2XU2CZLdMeDG0T,Ao Vivo em São Paulo,2012-11-20,day,20.0,spotify:album:4W9hStkV2XU2CZLdMeDG0T,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2012-01-01
1Zsg6klXOTkLWUtVUj1bqJ,E Você,2012-10-09,day,24.0,spotify:album:1Zsg6klXOTkLWUtVUj1bqJ,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2012-01-01
6jtaMyEJItzuqIRZsY5XjW,E Você,2012-08-11,day,23.0,spotify:album:6jtaMyEJItzuqIRZsY5XjW,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2012-01-01
1b2Iyewn5wOHmiNIUIoJem,Gusttavo Lima E Você - Ao Vivo (CD),2012-03-28,day,23.0,spotify:album:1b2Iyewn5wOHmiNIUIoJem,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2012-01-01
6ROqavwgxRceCHq8tncVov,E Você,2012-01-30,day,23.0,spotify:album:6ROqavwgxRceCHq8tncVov,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2012-01-01
0JZWK7QhGa1Ir5IRLENyW6,Gusttavo Lima e Você (Ao Vivo),2011-09-20,day,23.0,spotify:album:0JZWK7QhGa1Ir5IRLENyW6,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2011-01-01
1D81lhNgOwG2ITkLKAak5s,Inventor dos Amores (Ao Vivo),2010-09-25,day,22.0,spotify:album:1D81lhNgOwG2ITkLKAak5s,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2010-01-01
4PrYKDNDUUV3dqpNzDJinB,Gusttavo Lima,2009-01-01,day,24.0,spotify:album:4PrYKDNDUUV3dqpNzDJinB,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,2009-01-01
1z7mtBwiUl4ihcEbuV6E51,VIVA (Ao Vivo),2020-03-20,day,20.0,spotify:album:1z7mtBwiUl4ihcEbuV6E51,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2020-01-01
1n4L6uxvbs8n1hnXI2WOTR,VIVA (Ao Vivo),2019-08-22,day,20.0,spotify:album:1n4L6uxvbs8n1hnXI2WOTR,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2019-01-01
2tfAR9dF45oCXZaaci6ouV,Live Móvel,2018-12-14,day,7.0,spotify:album:2tfAR9dF45oCXZaaci6ouV,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2018-01-01
4ypgnFdLUnA00qg9a6Z1k2,Live-Móvel (Ao Vivo),2018-09-14,day,7.0,spotify:album:4ypgnFdLUnA00qg9a6Z1k2,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2018-01-01
4QianJs5Ls4mxwcT7gDBww,1977,2016-11-04,day,12.0,spotify:album:4QianJs5Ls4mxwcT7gDBww,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2016-01-01
6AyPwj3ccpQBUzJuhW2jpo,1977,2016-11-04,day,12.0,spotify:album:6AyPwj3ccpQBUzJuhW2jpo,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2016-01-01
3xCayP2LKZhZotGfzVT9Fx,Acústico (Ao Vivo),2015-04-27,day,20.0,spotify:album:3xCayP2LKZhZotGfzVT9Fx,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2015-01-01
27n5fSq1IJSk1yckc05DqQ,Duetos,2014-12-08,day,15.0,spotify:album:27n5fSq1IJSk1yckc05DqQ,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2014-01-01
5DTS8PTXUcw5r64xBwz2P2,As Melhores... Até Aqui,2014-07-15,day,16.0,spotify:album:5DTS8PTXUcw5r64xBwz2P2,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2014-01-01
